Ticker,Date,Open,High,Low,Close,Adj Close,Volume
000001.SS,2015-01-15,3224.070068359375,3337.083984375,3207.544921875,3336.455078125,3336.455078125,282500.0
^N100,2015-01-15,841.739990234375,853.969970703125,817.530029296875,851.7999877929688,851.7999877929688,837695100.0
^DJI,2015-01-15,17436.30078125,17517.41015625,17298.0390625,17320.7109375,17320.7109375,94520000.0
^GSPC,2015-01-15,2013.75,2021.3499755859373,1991.469970703125,1992.6700439453125,1992.6700439453125,4276720000.0
GC=F,2015-01-15,1231.5,1265.0,1227.300048828125,1264.699951171875,1264.699951171875,130.0
CL=F,2015-01-15,48.59999847412109,51.27000045776367,46.06999969482422,46.25,46.25,478340.0
^NYA,2015-01-16,10508.6201171875,10664.5302734375,10503.349609375,10660.3203125,10660.3203125,4056410000.0
^IXIC,2015-01-16,4566.3798828125,4635.81982421875,4563.10986328125,4634.3798828125,4634.3798828125,1970520000.0
^FTSE,2015-01-16,6498.7998046875,6553.2001953125,6443.2998046875,6550.2998046875,6550.2998046875,805741900.0
^NSEI,2015-01-16,8504.0498046875,8530.75,8452.25,8513.7998046875,8513.7998046875,176000.0
^BSESN,2015-01-16,28056.609375,28176.099609375,27945.310546875,28121.890625,28121.890625,12100.0
^N225,2015-01-16,16812.9609375,16864.33984375,16592.5703125,16864.16015625,16864.16015625,171100000.0
000001.SS,2015-01-16,3343.60302734375,3400.318115234375,3340.489990234375,3376.4951171875,3376.4951171875,339900.0
^N100,2015-01-16,847.8200073242188,863.75,847.510009765625,862.8200073242188,862.8200073242188,592856800.0
^DJI,2015-01-16,17320.0,17528.369140625,17243.55078125,17511.5703125,17511.5703125,140480000.0
^GSPC,2015-01-16,1992.25,2020.4599609375,1988.1199951171875,2019.4200439453125,2019.4200439453125,4056410000.0
GC=F,2015-01-16,1256.0999755859375,1279.699951171875,1256.0999755859375,1276.9000244140625,1276.9000244140625,44.0
CL=F,2015-01-16,46.34999847412109,48.869998931884766,45.95000076293945,48.68999862670898,48.68999862670898,175626.0
^FTSE,2015-01-19,6550.2998046875,6598.89990234375,6548.0,6585.5,6585.5,537915700.0
^NSEI,2015-01-19,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8550.7001953125,125400.0
^BSESN,2015-01-19,28249.83984375,28334.060546875,28197.359375,28262.009765625,28262.009765625,10900.0
^N225,2015-01-19,17000.779296875,17039.80078125,16911.580078125,17014.2890625,17014.2890625,128000000.0
000001.SS,2015-01-19,3189.72705078125,3262.20703125,3095.06591796875,3116.35107421875,3116.35107421875,401100.0
^N100,2015-01-19,864.52001953125,870.4299926757812,860.6699829101562,866.8099975585938,866.8099975585938,470919100.0
^NYA,2015-01-20,10682.0,10703.1796875,10589.4599609375,10658.6201171875,10658.6201171875,3944340000.0
^IXIC,2015-01-20,4655.83984375,4665.64990234375,4601.10009765625,4654.85009765625,4654.85009765625,1835040000.0
^FTSE,2015-01-20,6585.5,6640.39990234375,6585.5,6620.10009765625,6620.10009765625,677002900.0
^NSEI,2015-01-20,8575.099609375,8707.900390625,8574.5,8695.599609375,8695.599609375,158700.0
^BSESN,2015-01-20,28324.849609375,28829.2890625,28324.849609375,28784.669921875,28784.669921875,11100.0
^N225,2015-01-20,17071.650390625,17366.30078125,17066.76953125,17366.30078125,17366.30078125,133000000.0
000001.SS,2015-01-20,3114.56005859375,3190.2451171875,3100.47705078125,3173.052001953125,3173.052001953125,357100.0
^N100,2015-01-20,869.0800170898438,877.5999755859375,868.6400146484375,873.7899780273438,873.7899780273438,577233000.0
^DJI,2015-01-20,17516.9609375,17588.69921875,17346.73046875,17515.23046875,17515.23046875,119600000.0
^GSPC,2015-01-20,2020.760009765625,2028.93994140625,2004.489990234375,2022.550048828125,2022.550048828125,3944340000.0
GC=F,2015-01-20,1278.9000244140625,1297.300048828125,1273.800048828125,1294.199951171875,1294.199951171875,157.0
CL=F,2015-01-20,48.68999862670898,48.77000045776367,45.88999938964844,46.38999938964844,46.38999938964844,438892.0
^NYA,2015-01-21,10646.0,10735.650390625,10616.990234375,10720.400390625,10720.400390625,3730070000.0
^IXIC,2015-01-21,4641.9501953125,4692.4599609375,4629.58984375,4667.419921875,4667.419921875,1847420000.0
^FTSE,2015-01-21,6620.10009765625,6728.0,6620.10009765625,6728.0,6728.0,847589600.0
^NSEI,2015-01-21,8719.650390625,8741.849609375,8689.599609375,8729.5,8729.5,185900.0
^BSESN,2015-01-21,28843.08984375,28958.099609375,28792.5703125,28888.859375,28888.859375,15400.0
^N225,2015-01-21,17308.720703125,17329.029296875,17181.55078125,17280.48046875,17280.48046875,136000000.0
000001.SS,2015-01-21,3189.0849609375,3337.00390625,3178.343017578125,3323.611083984375,3323.611083984375,411000.0
^N100,2015-01-21,876.219970703125,881.4000244140625,868.2899780273438,881.4000244140625,881.4000244140625,652271800.0
^DJI,2015-01-21,17509.9609375,17599.580078125,17396.0390625,17554.279296875,17554.279296875,95530000.0
^GSPC,2015-01-21,2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,2032.1199951171875,3730070000.0
GC=F,2015-01-21,1295.199951171875,1303.5,1286.699951171875,1293.699951171875,1293.699951171875,78.0
CL=F,2015-01-21,46.68999862670898,48.20000076293945,46.54999923706055,47.77999877929688,47.77999877929688,340252.0
^NYA,2015-01-22,10753.580078125,10869.0,10699.73046875,10859.349609375,10859.349609375,4176050000.0
^IXIC,2015-01-22,4690.93017578125,4752.60009765625,4644.56982421875,4750.39990234375,4750.39990234375,1996550000.0
^FTSE,2015-01-22,6728.0,6808.2001953125,6726.2001953125,6796.60009765625,6796.60009765625,926018400.0
^NSEI,2015-01-22,8745.849609375,8774.150390625,8727.0,8761.400390625,8761.400390625,175500.0
^BSESN,2015-01-22,28957.7890625,29060.41015625,28892.23046875,29006.01953125,29006.01953125,11100.0
^N225,2015-01-22,17306.640625,17355.740234375,17229.2109375,17329.01953125,17329.01953125,121900000.0
000001.SS,2015-01-22,3327.319091796875,3352.384033203125,3293.97802734375,3343.343994140625,3343.343994140625,353400.0
^N100,2015-01-22,882.2100219726562,896.6400146484375,877.9299926757812,894.260009765625,894.260009765625,924727500.0
^DJI,2015-01-22,17557.2890625,17840.890625,17482.5390625,17813.98046875,17813.98046875,111980000.0
^GSPC,2015-01-22,2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,2063.14990234375,4176050000.0
GC=F,2015-01-22,1293.199951171875,1302.0999755859375,1283.5,1300.699951171875,1300.699951171875,131.0
CL=F,2015-01-22,47.34999847412109,49.09000015258789,45.869998931884766,46.310001373291016,46.310001373291016,426829.0
^NYA,2015-01-23,10854.23046875,10854.23046875,10784.5703125,10788.330078125,10788.330078125,3573560000.0
^IXIC,2015-01-23,4748.18994140625,4771.18017578125,4737.9501953125,4757.8798828125,4757.8798828125,1653830000.0
^FTSE,2015-01-23,6796.60009765625,6841.7001953125,6796.60009765625,6832.7998046875,6832.7998046875,839368300.0
^NSEI,2015-01-23,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8835.599609375,191200.0
^BSESN,2015-01-23,29189.44921875,29408.73046875,29165.560546875,29278.83984375,29278.83984375,11900.0
^N225,2015-01-23,17520.630859375,17532.060546875,17460.759765625,17511.75,17511.75,132500000.0
000001.SS,2015-01-23,3357.095947265625,3406.785888671875,3328.29296875,3351.763916015625,3351.763916015625,366200.0
^N100,2015-01-23,901.0999755859376,917.6199951171876,900.3300170898438,911.72998046875,911.72998046875,804870700.0
^DJI,2015-01-23,17812.5,17812.5,17667.529296875,17672.599609375,17672.599609375,97110000.0
^GSPC,2015-01-23,2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,2051.820068359375,3573560000.0
GC=F,2015-01-23,1299.800048828125,1299.800048828125,1292.5999755859375,1292.5999755859375,1292.5999755859375,23.0
CL=F,2015-01-23,46.630001068115234,47.7599983215332,45.209999084472656,45.59000015258789,45.59000015258789,374289.0
^NYA,2015-01-26,10787.2998046875,10848.0400390625,10748.73046875,10847.150390625,10847.150390625,3465760000.0
^IXIC,2015-01-26,4752.35986328125,4774.18017578125,4734.2001953125,4771.759765625,4771.759765625,1717510000.0
^FTSE,2015-01-26,6832.7998046875,6855.89990234375,6790.10009765625,6852.39990234375,6852.39990234375,611915000.0
^N225,2015-01-26,17285.7109375,17471.939453125,17285.7109375,17468.51953125,17468.51953125,111600000.0
000001.SS,2015-01-26,3347.257080078125,3384.798095703125,3321.31494140625,3383.181884765625,3383.181884765625,317500.0
^N100,2015-01-26,907.6300048828124,920.4000244140624,907.6300048828124,920.0,920.0,508508000.0
^DJI,2015-01-26,17668.109375,17696.359375,17567.599609375,17678.69921875,17678.69921875,87220000.0
^GSPC,2015-01-26,2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,2057.090087890625,3465760000.0
GC=F,2015-01-26,1289.5,1290.5999755859375,1279.4000244140625,1279.4000244140625,1279.4000244140625,26.0
CL=F,2015-01-26,45.20000076293945,46.40999984741211,44.34999847412109,45.150001525878906,45.150001525878906,310638.0
^NYA,2015-01-27,10793.0400390625,10830.2001953125,10718.849609375,10781.830078125,10781.830078125,3329810000.0
^IXIC,2015-01-27,4698.22998046875,4721.8701171875,4659.830078125,4681.5,4681.5,1954160000.0
^FTSE,2015-01-27,6852.39990234375,6865.0,6773.5,6811.60009765625,6811.60009765625,713907000.0
^NSEI,2015-01-27,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8910.5,192000.0
^BSESN,2015-01-27,29451.650390625,29618.58984375,29286.08984375,29571.0390625,29571.0390625,11300.0
^N225,2015-01-27,17649.400390625,17768.41015625,17633.470703125,17768.30078125,17768.30078125,139700000.0
000001.SS,2015-01-27,3389.85302734375,3390.216064453125,3290.218994140625,3352.9599609375,3352.9599609375,374500.0
^N100,2015-01-27,919.510009765625,921.1099853515624,906.239990234375,911.3800048828124,911.3800048828124,457454300.0
^DJI,2015-01-27,17638.529296875,17638.529296875,17288.310546875,17387.2109375,17387.2109375,135940000.0
^GSPC,2015-01-27,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,2029.550048828125,3329810000.0
GC=F,2015-01-27,1277.199951171875,1291.699951171875,1277.199951171875,1291.699951171875,1291.699951171875,20.0
CL=F,2015-01-27,45.130001068115234,46.54999923706055,44.810001373291016,46.22999954223633,46.22999954223633,313141.0
^NYA,2015-01-28,10797.23046875,10804.169921875,10596.8798828125,10603.8603515625,10603.8603515625,4067530000.0
^IXIC,2015-01-28,4740.68994140625,4742.06005859375,4637.47998046875,4637.990234375,4637.990234375,2118680000.0
^FTSE,2015-01-28,6811.60009765625,6863.0,6777.10009765625,6825.89990234375,6825.89990234375,779603800.0
^NSEI,2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8914.2998046875,185100.0
^BSESN,2015-01-28,29565.720703125,29786.3203125,29417.669921875,29559.1796875,29559.1796875,11200.0
^N225,2015-01-28,17615.9296875,17850.58984375,17615.9296875,17795.73046875,17795.73046875,141900000.0
000001.SS,2015-01-28,3325.721923828125,3354.802001953125,3294.655029296875,3305.738037109375,3305.738037109375,301900.0
^N100,2015-01-28,917.5999755859376,917.72998046875,904.0399780273438,909.719970703125,909.719970703125,858613300.0
^DJI,2015-01-28,17402.91015625,17484.41015625,17189.0,17191.369140625,17191.369140625,115980000.0
^GSPC,2015-01-28,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,2002.1600341796875,4067530000.0
GC=F,2015-01-28,1285.9000244140625,1286.800048828125,1285.9000244140625,1285.9000244140625,1285.9000244140625,180387.0
CL=F,2015-01-28,45.83000183105469,45.83000183105469,44.08000183105469,44.45000076293945,44.45000076293945,365440.0
^NYA,2015-01-29,10617.8896484375,10703.1201171875,10546.75,10691.6298828125,10691.6298828125,4127140000.0
^IXIC,2015-01-29,4635.72998046875,4688.41015625,4601.759765625,4683.41015625,4683.41015625,2110710000.0
^FTSE,2015-01-29,6825.89990234375,6825.89990234375,6750.2001953125,6810.60009765625,6810.60009765625,704517100.0
^NSEI,2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,8952.349609375,256300.0
^BSESN,2015-01-29,29516.490234375,29740.630859375,29378.30078125,29681.76953125,29681.76953125,12700.0
^N225,2015-01-29,17666.91015625,17778.830078125,17575.099609375,17606.220703125,17606.220703125,140000000.0
000001.SS,2015-01-29,3258.9970703125,3286.785888671875,3234.240966796875,3262.304931640625,3262.304931640625,274700.0
^N100,2015-01-29,901.4199829101562,912.3300170898438,901.4199829101562,912.280029296875,912.280029296875,732705400.0
^DJI,2015-01-29,17195.2890625,17433.130859375,17136.30078125,17416.849609375,17416.849609375,111690000.0
^GSPC,2015-01-29,2002.449951171875,2024.6400146484373,1989.1800537109373,2021.25,2021.25,4127140000.0
GC=F,2015-01-29,1283.300048828125,1285.4000244140625,1251.0,1254.5999755859375,1254.5999755859375,67983.0
CL=F,2015-01-29,44.43000030517578,44.959999084472656,43.58000183105469,44.52999877929688,44.52999877929688,300732.0
^NYA,2015-01-30,10636.0400390625,10670.1796875,10532.5498046875,10537.2197265625,10537.2197265625,4568650000.0
^IXIC,2015-01-30,4671.2099609375,4703.81005859375,4631.10009765625,4635.240234375,4635.240234375,2264230000.0
^FTSE,2015-01-30,6810.60009765625,6844.0,6749.39990234375,6749.39990234375,6749.39990234375,799357300.0
^NSEI,2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300.0
^BSESN,2015-01-30,29801.599609375,29844.16015625,29070.48046875,29182.94921875,29182.94921875,15800.0
^N225,2015-01-30,17788.740234375,17808.470703125,17661.099609375,17674.390625,17674.390625,173500000.0
000001.SS,2015-01-30,3273.7470703125,3288.5029296875,3210.30810546875,3210.363037109375,3210.363037109375,258300.0
^N100,2015-01-30,915.97998046875,916.5599975585938,902.7999877929688,906.280029296875,906.280029296875,545062800.0
^DJI,2015-01-30,17416.849609375,17419.900390625,17156.8203125,17164.94921875,17164.94921875,168560000.0
^GSPC,2015-01-30,2019.3499755859373,2023.3199462890625,1993.3800048828125,1994.989990234375,1994.989990234375,4568650000.0
GC=F,2015-01-30,1258.0,1284.300048828125,1257.0,1278.5,1278.5,8626.0
CL=F,2015-01-30,44.630001068115234,48.34999847412109,44.310001373291016,48.2400016784668,48.2400016784668,454142.0
^NYA,2015-02-02,10567.9599609375,10676.4404296875,10495.7099609375,10669.0302734375,10669.0302734375,4008330000.0
^IXIC,2015-02-02,4650.60009765625,4676.68994140625,4580.4599609375,4676.68994140625,4676.68994140625,2006450000.0
^FTSE,2015-02-02,6749.39990234375,6795.5,6732.0,6782.60009765625,6782.60009765625,757554400.0
^NSEI,2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8797.400390625,210100.0
^BSESN,2015-02-02,29143.630859375,29268.130859375,28958.51953125,29122.26953125,29122.26953125,18000.0
^N225,2015-02-02,17536.609375,17628.400390625,17459.44921875,17558.0390625,17558.0390625,136000000.0
000001.SS,2015-02-02,3148.135986328125,3175.134033203125,3122.572021484375,3128.300048828125,3128.300048828125,250900.0
^N100,2015-02-02,908.1300048828124,913.0900268554688,900.0399780273438,908.2100219726562,908.2100219726562,505824600.0
^DJI,2015-02-02,17169.990234375,17367.6796875,17037.759765625,17361.0390625,17361.0390625,108090000.0
^GSPC,2015-02-02,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859373,2020.8499755859373,4008330000.0
GC=F,2015-02-02,1284.0999755859375,1284.0999755859375,1266.0,1276.199951171875,1276.199951171875,1654.0
